id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
6711659,Hip Downtown Hideaway - Close to Mission Hospital,8035294,Alicia,,28801,35.59033,-82.54559,Entire home/apt,152,5,196,2021-11-15,2.49,3,132,14,
6715120,Comfy home 10 min to downtown.,35157681,Matthew And Jennifer,,28806,35.6174,-82.60122,Entire home/apt,166,2,159,2021-11-14,2.03,1,167,32,
6724476,"Near downtown Asheville, BRP & Biltmore! Sleeps 8!",20940902,Megan,,28803,35.55554,-82.4759,Entire home/apt,189,2,245,2021-11-16,3.09,1,311,28,
6760016,"Bright, urban chic apt min from Avl",35390402,Elisa,,28704,35.44831,-82.50911,Entire home/apt,98,2,150,2021-12-12,1.90,1,128,42,
6765734,"Female Dorm ""Top Bunk #2"" at Sharky's Hostel",746673,BonPaul,,28806,35.57895,-82.59566,Shared room,33,1,95,2021-12-05,1.22,7,262,6,
6765832,"Private Room ""Hitchcock"" BPS Hostel",746673,BonPaul,,28806,35.57895,-82.59566,Private room,70,1,66,2021-11-27,0.83,7,259,16,
6775949,Cozy Cottage short walk to Downtown,35473023,Sherri,,28801,35.60335,-82.55166,Entire home/apt,108,30,0,,,1,335,0,
6813265,cozy bedroom in the heart of west asheville,31436003,Lee,,28806,35.5808,-82.59533,Private room,53,1,150,2021-11-24,1.90,2,365,13,
6818139,Downtown Asheville Music Lovers- Great Value! -#8,7625694,John,,28801,35.59132,-82.55101,Private room,92,2,325,2021-11-15,4.11,9,309,20,
6829875,"Sweet, private, detached guest studio",35778919,Cara And Eric,,28805,35.58775,-82.49074,Entire home/apt,97,3,124,2021-12-05,1.58,1,72,39,
6913630,Sparrow Cottage,30982884,Tena,,28801,35.60378,-82.56032,Entire home/apt,60,30,136,2021-11-06,1.76,1,144,1,
7001873,Wren's Nest Studio near River Arts,11298793,Miriam,,28806,35.59171,-82.59721,Entire home/apt,88,2,370,2021-12-13,4.70,1,266,45,
7045303,Private Basement Suite in Walkable West Asheville,6676667,Elizabeth,,28806,35.57816,-82.60324,Private room,125,2,109,2021-11-22,1.40,1,362,10,
7063293,Mountaintop Log Cabin w/Pano View,14480896,Birgit,,28704,35.48087,-82.506,Entire home/apt,332,3,22,2021-11-10,0.65,2,255,10,
7103096,25 Acre Retreat 9 Miles to Downtown,37220035,W N C,,28805,35.64419,-82.46849,Entire home/apt,95,3,76,2019-11-30,0.98,1,0,0,
7340132,Yurt Nest at Green Oaks Community,481489,Valerie,,28804,35.63204,-82.58511,Entire home/apt,114,30,136,2021-09-21,1.76,3,89,4,
7341057,Two Bedroom Suite in South Asheville,37737144,Kwadwo,,28704,35.47536,-82.50085,Private room,95,1,172,2021-11-27,2.22,4,340,27,
7418991,"""Studio C""  in Downtown! Private parking.",23092470,April,,28801,35.5914,-82.55445,Entire home/apt,117,1,657,2021-12-03,8.44,4,251,105,
7543799,Purple Door Studio Apt. W.Asheville,39527624,Stacy,,28806,35.58142,-82.58783,Entire home/apt,103,2,343,2021-12-05,4.45,1,75,40,
7556089,Private Suite in Contemporary West Asheville Home,37942362,Tom,,28806,35.57223,-82.59993,Private room,83,2,154,2021-08-08,2.40,2,73,17,
7612231,Private Home with Private Grounds,37087591,Michael,,28804,35.63071,-82.57153,Private room,81,2,103,2021-11-14,1.37,2,365,21,
7630648,Sunny Modern Country Apartment with Hot Tub,40029182,Matthew,,28805,35.64462,-82.48023,Entire home/apt,93,3,313,2021-12-13,4.08,2,277,36,
7665386,Location! On West Asheville Strip. Walk everywhere,40234911,Sage,,28806,35.57907,-82.59423,Entire home/apt,88,2,332,2021-11-30,4.33,2,160,50,
7674957,"West Asheville, private hot tub and pool!",40300316,Shane,,28806,35.57531,-82.64233,Entire home/apt,164,2,199,2021-12-05,2.62,1,237,38,
7693393,Asheville Beauty,40309465,Lee,,28806,35.57786,-82.59364,Entire home/apt,214,1,142,2021-06-13,1.89,1,0,3,
7853605,"Kingbed near action Away fr/ noise. Quiet, Private",2707302,Nan,,28803,35.53939,-82.52717,Entire home/apt,94,2,269,2021-12-09,3.50,1,2,39,
7859259,Studio at Green Oaks Community,481489,Valerie,,28804,35.63038,-82.58295,Entire home/apt,93,28,99,2021-10-01,1.29,3,68,5,
7887572,Charming Bungalow Apartment - Biltmore Area,15691039,Rahm,,28803,35.56465,-82.53233,Entire home/apt,93,2,160,2021-12-12,3.95,1,248,51,
7938930,SweetPineHouse monthly rental fully outfitted!,12516488,Trish & Steph,,28803,35.57646,-82.53607,Entire home/apt,55,30,6,2018-08-04,0.08,2,290,0,
7940019,Walk to Mission Hosp 30 day minimum rental  2 bdrm,12516488,Trish & Steph,,28803,35.57427,-82.53703,Entire home/apt,66,28,4,2020-11-18,0.05,2,260,0,
7947839,Romantic & Bohemian Private Studio,41909545,Christal,,28801,35.60129,-82.5556,Entire home/apt,115,1,601,2021-11-28,7.89,2,332,90,
7967886,Clean Simple Modern Furnished Apartment 60 day min,31173521,Leon And Stella,,28803,35.57929,-82.53833,Entire home/apt,50,60,15,2021-12-04,0.20,1,60,2,
7995120,DOGS FREE Cabin - Pisgah Natl Forest 12 min DT AVL,722034,Darlene And Ron,,28806,35.49902,-82.61658,Entire home/apt,253,2,53,2021-11-28,0.73,13,0,13,
8085716,Country Living in the City Limits,37087591,Michael,,28804,35.63113,-82.57205,Private room,81,2,140,2021-11-13,1.83,2,321,9,
8089299,Simple Clean and restful,637074,Johanna,,28805,35.5859,-82.50314,Private room,55,30,17,2021-10-16,0.24,3,357,6,
8173732,DOWNTOWN Asheville Cute 2/1 Great Front Porch Yard,32163305,Lisa,,28801,35.60637,-82.54732,Entire home/apt,126,30,33,2021-08-31,0.43,4,180,3,
8193368,Cozy AVL Suite Near Everything,36614639,Kambra,,28805,35.60002,-82.50277,Entire home/apt,101,2,330,2021-11-29,4.32,1,94,53,
8246075,1925 Bungalow in the Heart of West,6077075,Kimberly,,28806,35.57533,-82.59728,Private room,114,2,52,2021-10-23,0.69,1,99,7,
8265544,5 Star Luxury Near Downtown & Biltmore,43536753,Tracy And Brent,,28806,35.54128,-82.59905,Entire home/apt,262,1,359,2021-12-12,4.75,1,244,71,
8266788,5 Mins to Downtown/ 2 MIns-Biltmore,1686503,Robert,,28803,35.57594,-82.54484,Entire home/apt,300,30,37,2021-10-31,0.49,1,0,10,
8304698,Urban Micro Studio Downtown,43785888,Ann,,28801,35.60754,-82.563,Entire home/apt,53,1,318,2021-11-21,4.23,1,39,8,
8310318,Studio apartment in tranquil setting,1292070,Annie,,28805,35.59734,-82.50869,Entire home/apt,60,30,5,2021-08-31,0.07,3,161,2,
8362668,"Private floor, stroll to W. AVL",23163164,David,,28806,35.57634,-82.59944,Entire home/apt,93,1,481,2021-11-28,6.33,1,167,81,
8427121,Beautifully appointed apt in mtns,40822999,Karen,,28803,35.49877,-82.4772,Entire home/apt,93,1,63,2019-10-16,0.83,1,287,0,
8443279,WALKING DISTANCE TO DOWNTOWN!,18376463,Mike & Tom,,28801,35.61148,-82.55223,Entire home/apt,138,2,142,2021-12-05,1.90,1,319,58,
8513468,Charming home near UNCA/Downtown,30899500,Daniel,,28804,35.61802,-82.56014,Entire home/apt,82,30,199,2020-12-31,2.65,1,200,1,
8555124,Studio Apartment in Serene Setting,11456130,Sandi,,28805,35.61288,-82.48152,Entire home/apt,84,2,60,2021-11-21,0.80,1,261,7,
8576671,west West Asheville,37120963,Bill,,28806,35.56753,-82.61722,Private room,67,1,213,2021-04-11,2.83,1,348,5,
8593492,Cabin 400 sq all for  you.,45217605,Gathai,,28732,35.44149,-82.52298,Private room,371,2,57,2021-02-14,0.77,2,365,2,
8624659,Modern Downtown Loft,42676282,Amanda,,28801,35.59497,-82.55425,Entire home/apt,207,2,352,2021-11-27,4.72,3,341,65,
8634354,NEW light-filled spacious suite - walk to downtown,45401193,Lisa,,28801,35.59686,-82.56654,Entire home/apt,145,2,227,2021-12-13,3.01,1,151,16,
8664712,Two Block Walk from Apt to Downtown,45522770,Frank,,28801,35.59874,-82.56017,Entire home/apt,250,2,143,2021-11-28,1.91,1,251,37,
8672247,East-West Asheville Beauty,45552832,Bruce / Jeanne,,28806,35.57233,-82.57449,Entire home/apt,70,28,222,2021-11-06,3.27,1,131,7,
8741844,"Lake view, Children-Friendly Cabins",45860533,Rumi,,28704,35.46334,-82.55487,Entire home/apt,225,3,4,2021-11-27,0.22,1,356,1,
8782463,Apartment 1 mile from  Downtown Asheville,11246730,Damon,,28801,35.60654,-82.54343,Entire home/apt,74,1,554,2021-12-10,7.38,1,338,116,
8895397,Cozy 2 bedroom. Short walk to WAVL,2661590,Kelly,,28806,35.58394,-82.59243,Entire home/apt,216,2,92,2021-11-27,1.23,1,354,17,
9022608,Easy Walk Downtown - Sleeps 5,34263964,Angie,,28801,35.60612,-82.55218,Entire home/apt,156,1,487,2021-11-26,6.59,2,344,75,
9062255,Soak up the Rays in the Solarium at a Zen Garden Suite,47271331,Norma,,28805,35.59957,-82.49938,Private room,126,1,332,2021-12-11,4.47,1,344,57,
9243493,Log Cabin Near Downtown Asheville,48040470,Georgia,,28804,35.64256,-82.52125,Entire home/apt,285,3,3,2018-09-03,0.04,1,61,0,
9254177,WALK TO DOWNTOWN ASHEVILLE: Garden Homestay Room,1675743,V,,28801,35.58533,-82.5512,Private room,59,1,86,2021-11-28,2.10,4,1,43,
9282426,#3 Downtown  Get Around,6618494,Reid,,28801,35.60187,-82.55415,Entire home/apt,90,30,149,2021-10-21,2.28,3,84,3,
9344195,"Private Entrance, Top O' The Knob Chalet Suite",48495453,"Ken, And Patti",,28806,35.57806,-82.64202,Entire home/apt,75,3,26,2021-07-28,0.36,1,263,1,
9476164,"Walk to cafes, pubs, music",49114420,Lori,,28806,35.57493,-82.59199,Entire home/apt,176,2,228,2021-11-30,3.09,1,12,26,
9562953,"Elegant, cozy, in-town, with  private hot-tub!",7835259,Lise Anne,,28801,35.60576,-82.54367,Entire home/apt,250,7,4,2019-07-31,0.06,1,191,0,
9661460,Scenic Mountain Retreat,29950328,Ellie,,28805,35.64403,-82.47455,Entire home/apt,185,2,238,2021-11-23,3.47,1,77,84,
9794899,Downtown Asheville-Great Location & Free Parking!!,50478143,Jean,,28801,35.59541,-82.55304,Entire home/apt,235,28,69,2021-12-09,0.99,1,310,8,
9906491,"Sheriff's Station - Historic House, West Asheville",50939862,Duncan,,28806,35.57414,-82.57118,Private room,263,2,37,2021-11-15,0.84,1,2,7,
9944111,Serenity Yurt,51104544,Simms,,28805,35.61599,-82.48873,Entire home/apt,124,2,203,2021-11-29,2.81,3,265,38,
10085566,Cozy private furnished basement eff mins to town.,29820165,Kathleen,,28805,35.59999,-82.51583,Entire home/apt,60,30,12,2020-07-31,0.21,1,348,0,
10089256,"Mountain Views, Private Retreat, 15 min frm dwntwn",6278782,Robert,,28804,35.65258,-82.54259,Entire home/apt,126,3,181,2021-12-13,2.67,2,70,46,
10263107,Corner Cottage,52768352,Andrew,,28801,35.59871,-82.56136,Entire home/apt,299,4,16,2021-11-28,0.22,1,239,5,
10289755,Apartment with a View,11981228,Mike,,28804,35.638,-82.57792,Entire home/apt,95,3,149,2021-12-13,2.21,1,243,15,
10360188,Perfectly cozy location 1/2 mile to downtown.,1137761,V,,28801,35.60129,-82.55617,Private room,140,2,293,2021-11-14,4.07,1,162,29,
10464357,"Country haven, minutes to downtown, private pond",53922056,Katherine,,28803,35.53832,-82.48607,Entire home/apt,268,3,12,2019-07-15,0.33,4,355,0,
10524188,Luxury Modern Loft in Historic Central Downtown Building,28629826,Ricardo,,28801,35.59558,-82.55384,Entire home/apt,232,2,113,2021-12-03,1.61,2,333,31,
10524253,Blue  Ridge Cottage - Minutes to Downtown,24730814,Toni,,28715,35.56264,-82.65691,Entire home/apt,172,2,67,2021-11-28,2.36,3,7,16,
10635789,lovely peaceful room w coffee- central AVL east,21702831,Lynn,,28803,35.56556,-82.51014,Private room,75,2,117,2020-02-16,1.69,3,77,0,
10674355,Creekside Home Close to Everything,25363524,Katy,,28804,35.6422,-82.51221,Entire home/apt,125,2,301,2021-12-12,4.39,1,340,57,
10724022,"Walk to AVLs TOP cafes, pubs, restaurants, rafting",50280849,Mitch,,28806,35.57886,-82.59055,Entire home/apt,410,3,6,2021-11-14,0.11,1,299,5,
10785231,Secluded but convenient cabin,51104544,Simms,,28805,35.61422,-82.48926,Entire home/apt,114,2,44,2021-12-08,0.63,3,308,14,
10853381,A Cottage At Willow Pond,56216396,Terri,,28704,35.45656,-82.56596,Entire home/apt,195,2,26,2021-11-21,0.38,1,342,9,
10909034,New house! Walk Dtown & River Arts,7067265,Jamie,,28801,35.5881,-82.56742,Entire home/apt,96,28,3,2016-04-11,0.04,1,79,0,
11182596,Ladyhawk Retreat,58202090,Jacqueline,,28704,35.43613,-82.57344,Private room,90,2,62,2021-11-14,0.92,1,365,14,
11242744,"Country feel, city appeal, minutes to Asheville",58634762,Peter And Jackie,,28715,35.54971,-82.66169,Entire home/apt,185,2,108,2021-11-28,1.55,1,255,17,
11283225,Airstream On The River,55571849,Kurt,,28803,35.5651,-82.58711,Entire home/apt,85,1,260,2021-11-18,4.72,1,75,65,
11291801,"Private, secluded cabin-wood/fireplace/hot tub.",44117628,Kelly,,28806,35.5964,-82.65604,Entire home/apt,164,2,104,2021-12-07,1.51,2,297,37,
11388248,Mountain Top Retro Rental,40784975,David,,28801,35.59463,-82.53867,Entire home/apt,214,2,263,2021-12-06,3.97,1,289,30,
11421709,Hazel's Hideaway - Walk Downtown,25316948,Heidi + Chris,,28801,35.59832,-82.567,Entire home/apt,138,3,257,2021-12-03,3.76,1,348,45,
11483381,Asheville Mountainside Retreat,59538295,Jeanine,,28805,35.64108,-82.47238,Entire home/apt,120,7,107,2021-11-27,1.59,2,72,11,
11489172,Our lil' blue house - relax and enjoy AVL,50373206,Kate,,28804,35.63132,-82.55792,Entire home/apt,134,2,100,2021-12-10,1.90,1,0,17,
11510567,Convenient Biltmore/Downtown home,60649962,Mary Catherine,,28803,35.56629,-82.53165,Private room,130,2,111,2021-11-07,1.58,1,346,3,
11553531,Mountain Retreat with Hot Tub,48937991,Bob And Carrie,,28803,35.5542,-82.49001,Private room,75,2,73,2020-03-08,1.04,1,64,0,
11609580,"Spacious, Chic Grove Park Studio - 5 Min Dwntwn",3156619,Clara,,28801,35.61484,-82.54227,Entire home/apt,144,2,254,2021-12-05,4.06,1,257,46,
11618840,3/2.5 Clean and Comfortable Rental in Asheville,10032288,Alison,,28805,35.62023,-82.47769,Entire home/apt,214,3,61,2021-05-31,0.87,1,336,1,
11701027,Spacious 700 sq. ft. Suite in South Asheville,37737144,Kwadwo,,28704,35.47528,-82.50271,Entire home/apt,105,1,426,2021-11-14,6.08,4,355,49,
11811039,N. Asheville Retreat with King Bed and Views,2566529,Jan,,28804,35.64124,-82.57308,Entire home/apt,119,2,197,2021-11-27,3.02,1,351,36,
11839089,West Asheville Home,57405998,Cody,,28806,35.58261,-82.6079,Entire home/apt,145,2,113,2021-11-28,1.62,3,17,4,
11925721,Chicken Hill Cottage in the River Arts District,19704488,Richie,,28801,35.5899,-82.5658,Entire home/apt,170,2,146,2021-11-21,2.80,1,61,34,
11938223,Lily Pad Cottage over a Mountain Stream and Pond,18089084,Patty,,28803,35.54698,-82.49314,Entire home/apt,126,2,64,2021-12-13,0.92,2,346,20,
11947108,"2BR suite near Biltmore Estate, Brews & Downtown",12949639,Roger And Mary,,28803,35.57818,-82.54402,Entire home/apt,116,2,247,2021-12-11,3.76,1,256,45,
12105828,Historic Grove Park rental - Apt #2,46228285,Kathryn,,28801,35.61508,-82.54136,Entire home/apt,90,30,9,2021-10-22,0.13,1,0,4,
12107874,Sunny Downstairs Apartment,64927386,Becca,,28801,35.58393,-82.56011,Entire home/apt,124,2,258,2021-11-23,3.77,1,342,39,
12144656,Cottage McIntyre Near Downtown! Weddings!,43818498,Christine Michele,,28806,35.61663,-82.59896,Entire home/apt,89,2,218,2021-12-05,3.23,2,307,37,
12186372,Beer City Boutique,22215473,Kelsey,,28801,35.59168,-82.56354,Entire home/apt,97,1,794,2021-11-28,11.47,1,271,117,
12188215,Retreat outside gates of Biltmore Estate unit two,7938475,Sherrye,,28803,35.56694,-82.54206,Entire home/apt,185,2,171,2021-12-12,2.49,2,356,40,
12222050,Mountaintop Retreat near Downtown Asheville,65744660,Kristina,,28804,35.62626,-82.53422,Entire home/apt,325,2,169,2021-12-06,2.62,1,306,29,
12229453,Retreat in Downtown Asheville (30+ day rental),61981814,Jeff,,28801,35.58959,-82.56458,Entire home/apt,120,30,188,2021-07-17,2.72,1,122,18,
12250733,West AVL Urban Retreat (Monthly),6773853,Ricky,,28806,35.56921,-82.57358,Entire home/apt,91,30,21,2021-11-06,0.30,1,39,6,
12251952,NEW: Private Room is like a treehouse in the woods,7827938,Tori,,28801,35.59829,-82.56682,Private room,40,2,107,2021-12-12,1.64,2,76,16,
12266103,City Lights,24707668,Suzy,,28804,35.60168,-82.54076,Entire home/apt,244,3,20,2021-11-15,0.30,1,348,2,
12281167,Be Well: Walk to Downtown AVL,3562687,Laura,,28801,35.60427,-82.54781,Private room,46,3,222,2021-10-31,3.79,1,0,34,
12286328,Mixed Dorm Lower Bunk #1,746673,BonPaul,,28806,35.57893,-82.59564,Shared room,33,1,136,2021-10-24,1.97,7,261,21,
12290379,ZEN APARTMENT - feels like ur own little apartment,21702831,Lynn,,28803,35.56561,-82.50872,Private room,90,1,118,2021-08-22,1.71,3,39,1,
12310425,Haywood House Asheville (West Asheville),64613905,Haywood,,28806,35.57954,-82.59676,Entire home/apt,332,3,102,2021-11-28,1.54,1,345,22,
12363894,The best view in Asheville!,58770625,John,,28805,35.63128,-82.47306,Entire home/apt,480,1,383,2021-12-14,6.18,1,171,107,
12377575,Mountain Cabin Near Downtown,2992564,Courtney,,28805,35.61644,-82.52327,Entire home/apt,446,2,84,2021-12-05,1.24,1,94,12,
12400514,Beautiful Modern Suite with Hot Tub,31012477,Lisa,,28806,35.57397,-82.59973,Entire home/apt,138,1,498,2021-12-04,7.38,1,332,117,
12470763,Quaint & Quirky Paris of the South,43095235,Terra,,28806,35.57689,-82.58181,Private room,147,2,38,2021-10-24,0.56,3,365,10,
12472966,The Guesthouse at Deer Crossing,67509318,Cindy,,28704,35.45488,-82.56556,Entire home/apt,111,2,90,2021-12-12,3.49,2,281,44,
12543684,"10 Minutes to Downtown & Biltmore, Next to Parkway",67969363,Jon And Emily,,28803,35.55371,-82.47744,Entire home/apt,181,2,428,2021-12-05,6.25,6,284,58,
12587092,"""Tree house"" in South Asheville",31174094,Walter,,28803,35.49374,-82.51547,Private room,89,2,48,2021-09-07,1.27,2,68,24,
12761982,Urban Farmhouse,66592539,Natalie,,28804,35.6333,-82.57949,Private room,40,30,47,2017-11-06,0.69,2,0,0,
12763722,Mountain View Cottage with Hot Tub,15788000,Lisa,,28715,35.51462,-82.6508,Entire home/apt,196,1,496,2021-11-29,7.40,6,328,75,
12809255,Cheryl's W. Asheville Chalet,69829206,Cheryl,,28806,35.57484,-82.60454,Private room,65,1,102,2021-11-07,1.90,1,78,11,
12810440,Modern in Downtown Walkable West Asheville,69842230,Nicole,,28806,35.57363,-82.59925,Entire home/apt,96,2,252,2021-11-28,3.77,1,158,54,
12834984,Unique Hand-built Cabin in the City,7852014,Michael,,28801,35.60898,-82.55764,Entire home/apt,52,30,148,2021-10-23,2.22,1,171,8,
12835184,Spacious studio apartment in Downtown Asheville!,8089511,Laura,,28801,35.5825,-82.55976,Entire home/apt,110,2,231,2021-12-12,3.41,1,62,52,
12848084,S. Asheville Private Apartment with Mountain Views,70178019,Leslie,,28732,35.44921,-82.48841,Entire home/apt,88,4,226,2021-11-26,3.59,1,165,37,
12871394,Retreat outside gates of Biltmore Estate unit one,7938475,Sherrye,,28803,35.56694,-82.54206,Entire home/apt,199,2,217,2021-11-28,3.21,2,351,32,
12918380,Clean and Private Bungalow Apt. in W. Asheville,70859007,Courteney And Brad,,28806,35.5856,-82.58093,Entire home/apt,149,2,214,2021-12-05,3.57,1,152,28,
12925044,Charming Arts & Crafts Home-20 min downtown AVL,14165703,Jill,,28704,35.45235,-82.50085,Entire home/apt,99,2,92,2021-11-27,1.42,1,4,12,
12944995,Country Garden Getaway with Hot Tub,40029182,Matthew,,28805,35.64346,-82.47938,Entire home/apt,77,3,258,2021-11-28,3.80,2,163,51,
12970301,Clean & Spacious Apartment w/Full Kitchen & W/D,961396,Timo,,28806,35.58703,-82.61764,Entire home/apt,49,30,146,2021-11-08,2.16,2,6,4,
12989718,Female Dorm Bottom Bunk at BPS Hostel,746673,BonPaul,,28806,35.57893,-82.59564,Shared room,33,1,85,2021-11-20,1.25,7,262,15,
13093505,"Heart of Downtown - Bright,Spacious,Historic",23092470,April,,28801,35.59184,-82.55412,Entire home/apt,125,1,477,2021-12-05,7.19,4,249,99,
13112074,Sam's Cottage,72903706,Katherine,,28804,35.63241,-82.53039,Entire home/apt,162,3,130,2021-11-28,1.95,2,43,13,
13136198,Urban Farm Studio ~ Close to Everything!,71564543,Renee,,28806,35.57393,-82.61061,Entire home/apt,112,3,217,2021-11-21,3.31,1,244,23,
13186091,"Bluebird Sanctuary. Mt view, walk downtown, W Ashe",51831860,Annelise,,28806,35.58489,-82.56988,Entire home/apt,130,3,61,2020-11-30,0.91,1,68,0,
13206560,Downtown Loft with Balcony,2307713,Krista,,28801,35.59502,-82.55316,Entire home/apt,185,1,517,2021-12-12,7.76,3,271,104,
13224612,In the Heart of West Asheville,59215839,Julie,,28806,35.57862,-82.60593,Private room,70,2,62,2021-11-28,0.92,2,107,17,
13231021,"Easy Access to Downtown & Hiking, Sparkling Clean!",14764795,Linda,,28803,35.55623,-82.49189,Entire home/apt,275,3,74,2020-10-18,1.16,1,1,0,
13234214,Mama Dee's Hide Away,17162742,Kirk,,28704,35.4357,-82.57821,Entire home/apt,167,3,8,2021-10-31,0.13,1,187,5,
13274313,"Montford Apt w/Deck, Quiet, Private, Walk Downtown",16465325,Matt & Lulu,,28801,35.59754,-82.56632,Entire home/apt,159,2,171,2021-12-09,2.72,1,328,29,
13279595,Zen Mtn Treehouse Lower,74862179,Rebecca,,28803,35.55623,-82.47698,Private room,121,1,145,2021-11-06,2.15,2,79,8,
13312601,Simple but Sweet Cottage House,75238397,Becky,,28704,35.45764,-82.54412,Entire home/apt,121,2,135,2021-12-06,2.08,1,350,17,
13326253,Modern  Loft  in the center of West Asheville,1872084,Linda And Rafael,,28806,35.58032,-82.5999,Entire home/apt,120,2,216,2021-11-18,3.26,3,68,49,
13333422,Mt Views in the heart of W. Asheville ( BELOW APT),75476230,Jennifer,,28806,35.57319,-82.57666,Entire home/apt,125,2,135,2021-11-07,2.04,1,350,22,
13340576,"Spacious, Garden Suite w/ Private Porch",12585232,George,,28806,35.5969,-82.61442,Entire home/apt,91,1,159,2021-11-21,2.39,1,67,10,
13348419,Charming Asheville Cottage at Beaver Lake,57640272,Ellen,,28804,35.63316,-82.56708,Entire home/apt,144,2,85,2021-10-31,1.28,1,137,10,
13355384,"Large 2 bed loft in W. Avl, bring the whole family",1872084,Linda And Rafael,,28806,35.58161,-82.59897,Entire home/apt,180,2,230,2021-11-27,3.47,3,149,52,
13386987,"Studio 54: Private cottage, 30-day",1335315,Lindsay,,28803,35.55003,-82.53443,Entire home/apt,40,30,106,2021-09-22,1.59,1,59,1,
13388627,Explore Asheville at a Bright Pad with Pops of Rich Red,32054468,Jeremy,,28801,35.59437,-82.56054,Entire home/apt,213,1,117,2021-11-21,1.76,4,357,32,
13426466,Asheville Studio w/ Sleeping Loft - Walk Downtown!,76545940,Hilary,,28801,35.60229,-82.56237,Entire home/apt,74,30,32,2019-05-27,0.48,2,0,0,
13429035,Asheville Cottage With All the Comforts of Home,19333726,Sue,,28704,35.48065,-82.51434,Entire home/apt,200,3,29,2021-11-08,0.44,2,353,5,
13514183,Radiant Apartment in Downtown Asheville,32054468,Jeremy,,28801,35.59437,-82.56054,Entire home/apt,222,1,105,2021-11-28,1.61,4,349,22,
13524286,Explore the Arts District from a Century Building Apartment,32054468,Jeremy,,28801,35.59437,-82.56054,Entire home/apt,216,1,109,2021-12-07,1.63,4,357,36,
13556933,Sunporch Suite w/ private entrance,78069256,Laura,,28804,35.63261,-82.53672,Entire home/apt,76,1,239,2021-11-15,3.70,2,7,50,
13582513,On famous West Asheville corridor. Walk everywhere,40234911,Sage,,28806,35.58156,-82.5955,Entire home/apt,79,2,265,2021-11-28,4.08,2,346,57,
13621363,#2-Downtown Asheville Traveler's Private Haven,7625694,John,,28801,35.59147,-82.55052,Private room,109,2,42,2021-12-13,0.64,9,327,25,
13674901,Lovely Space//Private Entrance and Bath,57323381,Leslie,,28803,35.55147,-82.52325,Private room,60,2,168,2021-11-27,2.52,1,162,18,
